time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1998-09-08T14:40:56.090Z,-8.3,129.003,33,4.1,mb,,,,1.32,us,usp0008umc,2014-11-07T01:06:01.349Z,"222 km E of Lospalos, Timor Leste",earthquake,,,,6,reviewed,us,us
1998-09-08T13:48:46.990Z,-0.785,135.92,33,4.4,mb,,,,1.07,us,usp0008uma,2014-11-07T01:06:01.344Z,"41 km NNW of Insrom, Indonesia",earthquake,,,,8,reviewed,us,us
1998-09-08T04:44:08.090Z,-2.003,137.336,33,4.6,mb,,,,1.1,us,usp0008ukx,2014-11-07T01:06:01.286Z,"166 km ESE of Biak, Indonesia",earthquake,,,,20,reviewed,us,us
1998-09-07T22:09:15.120Z,-3.755,134.772,33,3.9,mb,,,,1.03,us,usp0008ukh,2014-11-07T01:06:01.243Z,"92 km WSW of Nabire, Indonesia",earthquake,,,,4,reviewed,us,us
1998-09-07T01:54:43.820Z,2.248,124.939,205.6,4.5,mb,,,,1.21,us,usp0008ujc,2014-11-07T01:06:01.075Z,"84 km N of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,11.4,,10,reviewed,us,us
1998-09-06T19:53:04.600Z,-4.223,142.108,116,3.8,mb,,,,0.99,us,usp0008uhq,2014-11-07T01:06:00.986Z,"78 km W of Ambunti, Papua New Guinea",earthquake,,8.8,,3,reviewed,us,us
1998-09-06T18:28:25.540Z,-3.932,128.436,33,4.1,mb,,,,1.32,us,usp0008uhn,2014-11-07T01:06:00.982Z,"38 km SE of Ambon, Indonesia",earthquake,,,,5,reviewed,us,us
1998-09-06T12:31:54.590Z,-3.353,140.276,33,4.2,mb,,,,1.04,us,usp0008uh8,2014-11-07T01:06:00.940Z,"92 km SSW of Abepura, Indonesia",earthquake,,,,1,reviewed,us,us
1998-09-06T08:39:57.160Z,0.785,121.666,33,4.7,mb,,,,1.39,us,usp0008ugy,2014-11-07T01:06:00.915Z,"157 km W of Gorontalo, Indonesia",earthquake,,,,1,reviewed,us,us
1998-09-06T07:50:34.830Z,5.472,126.729,62,4.5,mb,,,,1.02,us,usp0008ugt,2014-11-07T01:06:00.901Z,"115 km SSE of Pondaguitan, Philippines",earthquake,,8.8,,17,reviewed,us,us
1998-09-06T04:34:06.560Z,1.419,124.615,200,4.4,mb,,,,0.99,us,usp0008ugj,2014-11-07T01:06:00.868Z,"23 km WNW of Tomohon, Indonesia",earthquake,,,,12,reviewed,us,us
1998-09-05T17:07:54.380Z,5.368,126.558,100,4.1,mb,,,,1.28,us,usp0008ufv,2014-11-07T01:06:00.762Z,"117 km SSE of Pondaguitan, Philippines",earthquake,,,,1,reviewed,us,us
1998-09-05T15:50:08.990Z,5.359,126.81,59.2,4.9,mb,,,,1.04,us,usp0008ufs,2014-11-07T01:06:00.749Z,"131 km SSE of Pondaguitan, Philippines",earthquake,,9.5,,17,reviewed,us,us
1998-09-05T03:50:31.740Z,-0.187,125.284,47.1,4.8,mb,,,,1.18,us,usp0008uev,2014-11-07T01:06:00.579Z,"170 km SSE of Tondano, Indonesia",earthquake,,10.9,,16,reviewed,us,us
1998-09-04T18:11:27.470Z,-5.388,145.217,110.4,4.5,mb,,,,0.97,us,usp0008ue3,2014-11-07T01:06:00.460Z,"65 km WSW of Madang, Papua New Guinea",earthquake,,4.5,,10,reviewed,us,us
1998-09-04T18:05:54.450Z,-5.316,101.898,33,4.6,mb,,,,1.09,us,usp0008ue2,2014-11-07T01:06:00.453Z,"172 km SSW of Bengkulu, Indonesia",earthquake,,,,7,reviewed,us,us
1998-09-04T11:37:54.710Z,-10.009,114.163,33,3.5,mb,,,,1.47,us,usp0008udh,2014-11-07T01:06:00.334Z,"173 km SW of Jimbaran, Indonesia",earthquake,,,,3,reviewed,us,us
1998-09-04T01:17:10.980Z,-9.223,113.975,74.2,4.8,mb,,,,1.18,us,usp0008ucy,2014-11-07T01:06:00.227Z,"93 km SSW of Gambiran Satu, Indonesia",earthquake,,5.8,,15,reviewed,us,us
1998-09-03T18:33:40.340Z,5.325,126.568,33,4,mb,,,,0.79,us,usp0008uca,2014-11-07T01:06:00.015Z,"121 km ESE of Caburan, Philippines",earthquake,,,,2,reviewed,us,us
1998-09-03T16:04:15.700Z,-2.733,139.069,82.5,4.2,mb,,,,0.76,us,usp0008uc3,2014-11-07T01:05:59.821Z,"174 km W of Abepura, Indonesia",earthquake,,8.4,,8,reviewed,us,us
1998-09-03T11:28:45.230Z,8.158,125.97,33,3.6,mb,,,,1.39,us,usp0008ubq,2014-11-07T01:05:59.732Z,"2 km WSW of Bunawan, Philippines",earthquake,,,,2,reviewed,us,us
1998-09-02T20:13:03.690Z,2.704,121.931,611.9,5.2,mwc,,,,1.01,us,usp0008ua3,2016-11-09T23:23:28.246Z,"270 km NNW of Gorontalo, Indonesia",earthquake,,4.8,,,reviewed,us,hrv
1998-09-02T15:51:56.800Z,5.304,126.872,44.8,4.1,mb,,,,1.24,us,usp0008u9m,2014-11-07T01:05:58.844Z,"139 km SSE of Pondaguitan, Philippines",earthquake,,14.3,,6,reviewed,us,us
1998-09-02T14:11:49.230Z,-4.011,140.698,69.4,3.8,mb,,,,1.08,us,usp0008u9j,2014-11-07T01:05:58.835Z,"156 km S of Abepura, Indonesia",earthquake,,11.3,,2,reviewed,us,us
1998-09-02T12:14:10.930Z,1.541,126.698,89.6,4.7,mb,,,,1.17,us,usp0008u9c,2014-11-07T01:05:58.780Z,"Molucca Sea",earthquake,,8.4,,17,reviewed,us,us
1998-09-02T11:36:58.450Z,-0.154,129.676,33,3.4,mb,,,,1.13,us,usp0008u98,2014-11-07T01:05:58.764Z,"193 km WNW of Sorong, Indonesia",earthquake,,,,1,reviewed,us,us
1998-09-02T08:37:29.910Z,5.41,126.764,50,6.8,mwc,,,,1.01,us,usp0008u8z,2022-04-29T17:40:50.084Z,"123 km SSE of Pondaguitan, Philippines",earthquake,,,,,reviewed,us,hrv
1998-09-02T05:42:15.230Z,-8.091,117.937,33,3.6,mb,,,,0.76,us,usp0008u8s,2014-11-07T01:05:58.318Z,"61 km NE of Pototano, Indonesia",earthquake,,,,2,reviewed,us,us
1998-09-02T04:29:34.360Z,-7.673,124.888,367.9,4.5,mb,,,,0.86,us,usp0008u8q,2014-11-07T01:05:58.298Z,"109 km NNW of Maubara, Timor Leste",earthquake,,6.8,,11,reviewed,us,us
1998-09-02T03:01:24.420Z,5.12,127.6,33,3.8,mb,,,,1.32,us,usp0008u8m,2014-11-07T01:05:58.280Z,"Philippine Islands region",earthquake,,,,4,reviewed,us,us
1998-09-01T18:37:56.110Z,4.222,122.897,550,4.2,mb,,,,0.69,us,usp0008u84,2014-11-07T01:05:58.123Z,"228 km SSE of Tabiauan, Philippines",earthquake,,,,5,reviewed,us,us
1998-09-01T18:12:02.080Z,7.822,137.289,33,4.3,mb,,,,0.96,us,usp0008u82,2014-11-07T01:05:58.081Z,"208 km SSW of Colonia, Micronesia",earthquake,,,,7,reviewed,us,us
1998-09-01T15:12:04.140Z,-9.313,110.735,33,4.1,mb,,,,1.09,us,usp0008u7w,2014-11-07T01:05:58.020Z,"156 km SSE of Pundong, Indonesia",earthquake,,,,8,reviewed,us,us
1998-08-31T21:41:50.450Z,-3.05,134.922,33,4,mb,,,,0.95,us,usp0008u6d,2014-11-07T01:05:55.540Z,"72 km WNW of Nabire, Indonesia",earthquake,,,,3,reviewed,us,us
1998-08-31T17:43:32.290Z,-6.767,130.241,100,4,mb,,,,0.5,us,usp0008u68,2014-11-07T01:05:55.516Z,"Banda Sea",earthquake,,,,2,reviewed,us,us
1998-08-31T10:23:59.220Z,-7.351,129.282,125.9,4.7,mb,,,,1.03,us,usp0008u5m,2014-11-07T01:05:55.450Z,"283 km ENE of Lospalos, Timor Leste",earthquake,,9.2,,10,reviewed,us,us
1998-08-31T04:57:48.190Z,-2.643,134.708,33,4.7,mb,,,,1.3,us,usp0008u58,2014-11-07T01:05:55.428Z,"118 km NW of Nabire, Indonesia",earthquake,,,,12,reviewed,us,us
1998-08-30T20:42:57.080Z,-7.418,119.31,316.4,3.9,mb,,,,1.37,us,usp0008u4d,2014-11-07T01:05:55.245Z,"131 km N of Komodo, Indonesia",earthquake,,13,,3,reviewed,us,us
1998-08-30T03:12:03.980Z,-2.453,140.029,33,3.7,mb,,,,1.3,us,usp0008u2x,2014-11-07T01:05:54.513Z,"68 km WNW of Abepura, Indonesia",earthquake,,,,1,reviewed,us,us
1998-08-29T21:29:15.460Z,-5.107,129.453,224.9,4.6,mb,,,,1.16,us,usp0008u2c,2014-11-07T01:05:54.427Z,"204 km SSE of Amahai, Indonesia",earthquake,,8.7,,9,reviewed,us,us
1998-08-29T15:54:26.450Z,-2.728,142.393,10,3.1,mb,,,,0.82,us,usp0008u1z,2014-11-07T01:05:54.387Z,"45 km N of Aitape, Papua New Guinea",earthquake,,,,1,reviewed,us,us
1998-08-29T09:39:17.310Z,-2.004,139.738,33,3.8,mb,,,,1.15,us,usp0008u1r,2014-11-07T01:05:54.366Z,"119 km WNW of Abepura, Indonesia",earthquake,,,,2,reviewed,us,us
1998-08-28T12:40:58.700Z,-0.154,125.018,66.2,6.1,mwc,,,,1.22,us,usp0008u08,2022-04-29T17:39:04.773Z,"161 km S of Tondano, Indonesia",earthquake,,,,,reviewed,us,hrv
1998-08-27T23:45:01.280Z,5.378,126.194,138.1,4.8,mb,,,,1.14,us,usp0008tz6,2014-11-07T01:05:53.811Z,"80 km E of Sarangani, Philippines",earthquake,,6.9,,11,reviewed,us,us
1998-08-27T22:46:55.210Z,1.51,126.47,100,4.3,mb,,,,0.79,us,usp0008tz4,2014-11-07T01:05:53.802Z,"129 km NW of Ternate, Indonesia",earthquake,,,,3,reviewed,us,us
1998-08-27T11:15:39.980Z,3.685,126.661,138.1,4.1,mb,,,,0.6,us,usp0008tyh,2014-11-07T01:05:53.756Z,"231 km SE of Sarangani, Philippines",earthquake,,19.1,,3,reviewed,us,us
1998-08-27T07:22:20.760Z,-7.431,127.818,100,4.3,mb,,,,1.37,us,usp0008ty2,2014-11-07T01:05:53.681Z,"150 km NE of Lospalos, Timor Leste",earthquake,,,,3,reviewed,us,us
1998-08-26T13:53:47.180Z,-8.689,118.592,153,4.1,mb,,,,1.26,us,usp0008tx1,2014-11-07T01:05:53.591Z,"22 km SE of Dompu, Indonesia",earthquake,,11.4,,4,reviewed,us,us
1998-08-26T08:37:24.430Z,-2.525,138.809,33,3.9,mb,,,,1.24,us,usp0008twu,2014-11-07T01:05:53.415Z,"202 km W of Abepura, Indonesia",earthquake,,,,3,reviewed,us,us
1998-08-26T02:04:48.390Z,-2.944,142.226,33,4.8,mb,,,,1.01,us,usp0008twd,2014-11-07T01:05:53.328Z,"25 km NNW of Aitape, Papua New Guinea",earthquake,,,,19,reviewed,us,us
1998-08-25T23:18:51.830Z,2.006,126.605,33,4.3,mb,,,,0.71,us,usp0008tw3,2014-11-07T01:05:53.287Z,"159 km W of Tobelo, Indonesia",earthquake,,,,3,reviewed,us,us
1998-08-25T14:54:51.950Z,-1.684,99.56,33,5.1,mwc,,,,1.1,us,usp0008tv7,2022-04-29T17:38:50.628Z,"120 km SW of Padang, Indonesia",earthquake,,,,,reviewed,us,hrv
1998-08-25T12:37:12.800Z,-2.976,142.277,10,4.4,mb,,,,0.89,us,usp0008tuy,2014-11-07T01:05:53.149Z,"19 km NNW of Aitape, Papua New Guinea",earthquake,,,,2,reviewed,us,us
1998-08-25T09:55:18.610Z,0.44,129.208,33,3.7,mb,,,,0.76,us,usp0008tun,2014-11-07T01:05:53.126Z,"186 km E of Sofifi, Indonesia",earthquake,,,,1,reviewed,us,us
1998-08-25T08:32:33.200Z,-9.202,117.029,55.3,4.4,mb,,,,1.18,us,usp0008tug,2014-11-07T01:05:53.110Z,"87 km SSE of Labuan Lombok, Indonesia",earthquake,,8.5,,7,reviewed,us,us
1998-08-24T07:43:22.210Z,1.389,120.84,33,4.5,mb,,,,1.12,us,usp0008tsw,2014-11-07T01:05:52.624Z,"264 km WNW of Gorontalo, Indonesia",earthquake,,,,3,reviewed,us,us
1998-08-24T07:20:51.570Z,-11.481,118.531,33,3.8,mb,,,,0.95,us,usp0008tsu,2014-11-07T01:05:52.621Z,"276 km SW of Waingapu, Indonesia",earthquake,,,,2,reviewed,us,us
1998-08-24T04:56:16.460Z,-4.449,102.597,34.1,5.2,mb,,,,1.02,us,usp0008tsq,2014-11-07T01:05:52.607Z,"80 km SSE of Bengkulu, Indonesia",earthquake,,,,28,reviewed,us,us
1998-08-24T04:10:51.570Z,3.655,126.566,33,4.7,mb,,,,0.96,us,usp0008tsn,2014-11-07T01:05:52.602Z,"228 km SSE of Sarangani, Philippines",earthquake,,,,13,reviewed,us,us
1998-08-23T16:08:34.050Z,3.556,126.568,48.9,4.3,mb,,,,0.94,us,usp0008trr,2014-11-07T01:05:52.481Z,"238 km SSE of Sarangani, Philippines",earthquake,,14,,5,reviewed,us,us
1998-08-23T15:30:19.920Z,-4.908,144.06,94.2,3.3,mb,,,,1.16,us,usp0008trm,2014-11-07T01:05:52.473Z,"74 km NNE of Wabag, Papua New Guinea",earthquake,,11,,2,reviewed,us,us
1998-08-23T12:07:44.090Z,1.496,126.145,33,4.5,mb,,,,1.2,us,usp0008tra,2014-11-07T01:05:52.395Z,"130 km E of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,,,4,reviewed,us,us
1998-08-23T10:59:08.050Z,0.57,127.024,59.9,4.7,mb,,,,0.94,us,usp0008tr7,2014-11-07T01:05:52.364Z,"46 km WSW of Ternate, Indonesia",earthquake,,14.7,,5,reviewed,us,us
1998-08-23T06:54:05.120Z,-9.483,124.443,33,4.4,mb,,,,0.81,us,usp0008tqy,2014-11-07T01:05:52.344Z,"5 km SW of Kefamenanu, Indonesia",earthquake,,,,2,reviewed,us,us
1998-08-23T00:32:54.630Z,4.694,124.651,46.8,5.4,mwc,,,,1.17,us,usp0008tqk,2016-11-09T23:19:10.380Z,"119 km SW of Sarangani, Philippines",earthquake,,6.9,,,reviewed,us,hrv
1998-08-22T23:28:23.040Z,-3.01,142.204,10,3.7,mb,,,,1.26,us,usp0008tqf,2014-11-07T01:05:52.267Z,"21 km NW of Aitape, Papua New Guinea",earthquake,,,,3,reviewed,us,us
1998-08-22T13:34:26.740Z,6.078,126.94,33,4.4,mb,,,,1.07,us,usp0008tps,2014-11-07T01:05:52.200Z,"89 km ESE of Pondaguitan, Philippines",earthquake,,,,5,reviewed,us,us
1998-08-22T11:26:27.000Z,-8.731,120.498,138.5,4.6,mb,,,,1.37,us,usp0008tpm,2014-11-07T01:05:52.174Z,"13 km SSE of Ruteng, Indonesia",earthquake,,9.6,,8,reviewed,us,us
1998-08-22T11:09:46.900Z,-3.062,142.036,20.3,5.6,mwc,,,,1.03,us,usp0008tpj,2022-04-29T17:38:34.289Z,"35 km WNW of Aitape, Papua New Guinea",earthquake,,3.7,,,reviewed,us,hrv
1998-08-21T20:32:19.100Z,-7,129.078,150,3.8,mb,,,,0.98,us,usp0008tnj,2014-11-07T01:05:52.071Z,"284 km NE of Lospalos, Timor Leste",earthquake,,,,1,reviewed,us,us
1998-08-21T18:14:41.480Z,-3.581,130.682,33,3.7,mb,,,,1.5,us,usp0008tnc,2014-11-07T01:05:52.046Z,"197 km E of Amahai, Indonesia",earthquake,,,,1,reviewed,us,us
1998-08-20T23:15:06.230Z,-7.632,127.62,119.8,4.2,mb,,,,1.3,us,usp0008tkt,2014-11-07T01:05:51.666Z,"119 km NE of Lospalos, Timor Leste",earthquake,,25.6,,3,reviewed,us,us
1998-08-20T08:11:45.410Z,-8.767,124.24,33,4.5,mb,,,,1.04,us,usp0008tjj,2014-11-07T01:05:51.451Z,"50 km NNW of Pante Makasar, Timor Leste",earthquake,,,,1,reviewed,us,us
1998-08-19T18:48:52.240Z,-3.449,139.995,33,3.7,mb,,,,0.51,us,usp0008thn,2014-11-07T01:05:50.836Z,"117 km SW of Abepura, Indonesia",earthquake,,,,3,reviewed,us,us
1998-08-19T16:35:38.970Z,-7.501,128.769,150,4.2,mb,,,,1.16,us,usp0008the,2014-11-07T01:05:50.624Z,"225 km ENE of Lospalos, Timor Leste",earthquake,,,,4,reviewed,us,us
1998-08-19T12:55:16.340Z,1.824,125.945,33,4.5,mb,,,,1.19,us,usp0008th6,2014-11-07T01:05:50.608Z,"114 km ENE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,,,7,reviewed,us,us
1998-08-19T11:03:30.740Z,-6.966,129.969,143.9,4.3,mb,,,,0.52,us,usp0008th2,2014-11-07T01:05:50.592Z,"Banda Sea",earthquake,,16.4,,4,reviewed,us,us
1998-08-19T09:08:18.200Z,-3.493,145.425,46.3,4.3,mb,,,,1.28,us,usp0008tgy,2014-11-07T01:05:50.585Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,12.4,,10,reviewed,us,us
1998-08-18T20:55:35.300Z,2.859,127.555,177.7,4.4,mb,,,,0.76,us,usp0008tfw,2014-11-07T01:05:50.447Z,"134 km NNW of Tobelo, Indonesia",earthquake,,37.4,,7,reviewed,us,us
1998-08-18T16:19:00.760Z,-4.459,141.829,33,3.6,mb,,,,0.93,us,usp0008tfk,2014-11-07T01:05:50.386Z,"113 km WSW of Ambunti, Papua New Guinea",earthquake,,,,2,reviewed,us,us
1998-08-18T15:43:55.980Z,1.714,127.129,100,4.2,mb,,,,0.89,us,usp0008tfh,2014-11-07T01:05:50.383Z,"97 km W of Tobelo, Indonesia",earthquake,,,,4,reviewed,us,us
1998-08-18T15:31:15.320Z,-0.558,99.282,47,4.1,mb,,,,1.11,us,usp0008tfg,2014-11-07T01:05:50.380Z,"93 km W of Pariaman, Indonesia",earthquake,,,,2,reviewed,us,us
1998-08-18T13:48:11.250Z,-2.371,138.008,33,3.8,mb,,,,1.02,us,usp0008tfd,2014-11-07T01:05:50.376Z,"251 km ESE of Biak, Indonesia",earthquake,,,,3,reviewed,us,us
1998-08-18T12:24:19.450Z,-7.547,126.403,346.2,4.6,mb,,,,0.99,us,usp0008tfa,2014-11-07T01:05:50.367Z,"102 km N of Baukau, Timor Leste",earthquake,,6.8,,11,reviewed,us,us
1998-08-17T23:54:26.420Z,-7.919,128.809,200,4.8,mb,,,,1.42,us,usp0008tee,2014-11-07T01:05:50.248Z,"210 km ENE of Lospalos, Timor Leste",earthquake,,,,5,reviewed,us,us
1998-08-17T17:46:14.370Z,-8.235,106.744,33,4.1,mb,,,,1.11,us,usp0008te3,2014-11-07T01:05:50.215Z,"137 km SSW of Banjar, Indonesia",earthquake,,,,1,reviewed,us,us
1998-08-17T15:07:18.020Z,-3.203,141.82,33,3.8,mb,,,,0.52,us,usp0008tdx,2014-11-07T01:05:50.200Z,"59 km W of Aitape, Papua New Guinea",earthquake,,,,2,reviewed,us,us
1998-08-17T12:43:39.840Z,-7.58,107.199,76.6,5.4,mwc,,,,1.23,us,usp0008tdu,2016-11-09T23:16:21.744Z,"49 km SSW of Banjar, Indonesia",earthquake,,4.7,,,reviewed,us,hrv
1998-08-17T09:26:39.530Z,-4.424,139.346,10,3.5,mb,,,,0.82,us,usp0008tdm,2014-11-07T01:05:50.091Z,"247 km SW of Abepura, Indonesia",earthquake,,,,3,reviewed,us,us
1998-08-17T05:28:50.230Z,-9.693,119.217,33,3.1,mb,,,,1.26,us,usp0008td9,2014-11-07T01:05:49.786Z,"114 km W of Waingapu, Indonesia",earthquake,,,,3,reviewed,us,us
1998-08-16T19:58:44.640Z,-6.452,130.741,103.6,4.3,mb,,,,1.28,us,usp0008tcg,2014-11-07T01:05:49.579Z,"240 km WSW of Tual, Indonesia",earthquake,,19.5,,5,reviewed,us,us
1998-08-16T14:59:15.470Z,-9.469,112.957,33,3.4,mb,,,,0.35,us,usp0008tc5,2014-11-07T01:05:49.533Z,"south of Java, Indonesia",earthquake,,,,1,reviewed,us,us
1998-08-16T11:52:09.290Z,-5.447,126.568,10,4.9,mb,,,,0.95,us,usp0008tc0,2014-11-07T01:05:49.489Z,"263 km SW of Ambon, Indonesia",earthquake,,,,4,reviewed,us,us
1998-08-16T11:47:07.340Z,-3.098,139.769,33,3.3,mb,,,,1.21,us,usp0008tbz,2014-11-07T01:05:49.487Z,"110 km WSW of Abepura, Indonesia",earthquake,,,,2,reviewed,us,us
1998-08-15T19:26:44.840Z,-5.945,102.147,33,4.2,mb,,,,1.47,us,usp0008tb1,2014-11-07T01:05:49.199Z,"237 km S of Bengkulu, Indonesia",earthquake,,,,3,reviewed,us,us
1998-08-15T15:00:32.300Z,2.118,126.236,33,4,mb,,,,1.31,us,usp0008tag,2014-11-07T01:05:49.134Z,"156 km ENE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,,,3,reviewed,us,us
1998-08-15T11:00:40.190Z,2.162,128.752,100,4.5,mb,,,,0.96,us,usp0008ta2,2014-11-07T01:05:49.105Z,"95 km ENE of Tobelo, Indonesia",earthquake,,,,5,reviewed,us,us
1998-08-15T08:15:32.780Z,-2.827,139.619,33,4.1,mb,,,,1.26,us,usp0008t9v,2014-11-07T01:05:49.088Z,"115 km WSW of Abepura, Indonesia",earthquake,,,,6,reviewed,us,us
1998-08-15T03:30:46.180Z,-5.929,105.406,33,5,mb,,,,1.19,us,usp0008t9f,2014-11-07T01:05:49.005Z,"57 km SSE of Bandar Lampung, Indonesia",earthquake,,,,17,reviewed,us,us
1998-08-14T17:21:09.850Z,-8.209,119.801,200,3.8,mb,,,,1.1,us,usp0008t8v,2014-11-07T01:05:48.970Z,"33 km NNW of Labuan Bajo, Indonesia",earthquake,,,,4,reviewed,us,us
1998-08-14T15:33:38.790Z,7.675,94.84,33,3.8,mb,,,,0.73,us,usp0008t8q,2014-11-07T01:05:48.955Z,"204 km NNW of Sabang, Indonesia",earthquake,,,,1,reviewed,us,us
1998-08-14T14:37:05.090Z,-8.178,119.928,207.4,4.7,mb,,,,1.01,us,usp0008t8k,2014-11-07T01:05:48.945Z,"35 km N of Labuan Bajo, Indonesia",earthquake,,7.4,,10,reviewed,us,us
1998-08-14T11:52:04.910Z,-10.048,122.326,54.2,4.2,mb,,,,1.51,us,usp0008t8c,2014-11-07T01:05:48.910Z,"141 km W of Kupang, Indonesia",earthquake,,15.2,,7,reviewed,us,us
1998-08-14T02:12:48.790Z,2.4,128.682,200,4.3,mb,,,,0.55,us,usp0008t7p,2014-11-07T01:05:48.844Z,"105 km NE of Tobelo, Indonesia",earthquake,,,,3,reviewed,us,us
1998-08-13T20:38:36.000Z,7.583,94.145,33,4.6,mb,,,,1.4,us,usp0008t7c,2014-11-07T01:05:48.799Z,"227 km NW of Sabang, Indonesia",earthquake,,,,5,reviewed,us,us
1998-08-13T16:38:34.940Z,0.905,120.236,33,4.1,mb,,,,1.32,us,usp0008t77,2014-11-07T01:05:48.789Z,"204 km NNE of Palu, Indonesia",earthquake,,,,3,reviewed,us,us
1998-08-13T13:10:23.530Z,-7.454,129.841,33,4.1,mb,,,,1.52,us,usp0008t71,2014-11-07T01:05:48.776Z,"Kepulauan Babar, Indonesia",earthquake,,,,3,reviewed,us,us
1998-08-13T05:25:06.300Z,7.752,94.708,33,3.8,mb,,,,0.46,us,usp0008t67,2014-11-07T01:05:48.691Z,"216 km NNW of Sabang, Indonesia",earthquake,,,,1,reviewed,us,us
1998-08-13T02:10:57.530Z,7.424,94.448,35.4,3.9,mb,,,,0.86,us,usp0008t61,2014-11-07T01:05:48.644Z,"194 km NNW of Sabang, Indonesia",earthquake,,,,3,reviewed,us,us
1998-08-12T19:12:17.280Z,-7.914,128.637,169.1,4.1,mb,,,,1.09,us,usp0008t5n,2014-11-07T01:05:48.619Z,"192 km ENE of Lospalos, Timor Leste",earthquake,,13.9,,2,reviewed,us,us
1998-08-12T10:53:03.810Z,-5.361,103.54,33,4.1,mb,,,,1.2,us,usp0008t50,2014-11-07T01:05:48.544Z,"151 km SSE of Pagar Alam, Indonesia",earthquake,,,,1,reviewed,us,us
1998-08-12T01:59:10.580Z,-6.178,129.961,33,4.4,mb,,,,1.07,us,usp0008t4a,2014-11-07T01:05:48.475Z,"Banda Sea",earthquake,,,,5,reviewed,us,us
1998-08-12T00:15:45.110Z,-6.639,130.062,33,4.7,mb,,,,0.65,us,usp0008t48,2014-11-07T01:05:48.467Z,"Banda Sea",earthquake,,,,9,reviewed,us,us
1998-08-11T23:23:09.980Z,-6.82,129.976,33,4.7,mb,,,,0.95,us,usp0008t47,2014-11-07T01:05:48.465Z,"Banda Sea",earthquake,,,,6,reviewed,us,us
1998-08-11T23:19:13.300Z,-6.511,129.849,33,4.7,mb,,,,1.41,us,usp0008t46,2014-11-07T01:05:48.462Z,"Banda Sea",earthquake,,,,8,reviewed,us,us
1998-08-11T20:55:33.000Z,3.093,127.05,49.2,4.9,mb,,,,0.99,us,usp0008t43,2014-11-07T01:05:48.449Z,"184 km NW of Tobelo, Indonesia",earthquake,,12.7,,19,reviewed,us,us
1998-08-11T17:45:15.090Z,2.473,99.241,168,3.9,mb,,,,0.74,us,usp0008t3y,2014-11-07T01:05:48.437Z,"40 km ESE of Parapat, Indonesia",earthquake,,4.3,,4,reviewed,us,us
1998-08-11T07:15:44.870Z,-7.063,129.508,144.6,4.5,mb,,,,1.05,us,usp0008t3m,2014-11-07T01:05:48.403Z,"Kepulauan Babar, Indonesia",earthquake,,27.2,,4,reviewed,us,us
1998-08-11T06:58:31.390Z,7.368,94.082,33,4.8,mb,,,,1.04,us,usp0008t3k,2014-11-07T01:05:48.398Z,"212 km NW of Sabang, Indonesia",earthquake,,,,23,reviewed,us,us
1998-08-11T06:58:01.040Z,7.582,94.705,33,4.4,mb,,,,1.1,us,usp0008t3j,2014-11-07T01:05:48.395Z,"198 km NNW of Sabang, Indonesia",earthquake,,,,7,reviewed,us,us
1998-08-10T22:47:41.830Z,-0.321,125.678,33,4.5,mb,,,,0.77,us,usp0008t2z,2014-11-07T01:05:48.337Z,"198 km SSE of Tondano, Indonesia",earthquake,,,,4,reviewed,us,us
1998-08-10T22:44:25.850Z,-0.443,125.543,33,4.3,mb,,,,1.12,us,usp0008t2y,2014-11-07T01:05:48.335Z,"205 km SSE of Tondano, Indonesia",earthquake,,,,4,reviewed,us,us
1998-08-10T22:02:52.080Z,0.115,98.576,47.9,4.6,mb,,,,1.04,us,usp0008t2x,2014-11-07T01:05:48.329Z,"159 km SSW of Padangsidempuan, Indonesia",earthquake,,,,17,reviewed,us,us
1998-08-10T16:28:25.300Z,8.035,93.782,33,4.1,mb,,,,0.86,us,usp0008t2e,2014-11-07T01:05:48.262Z,"291 km NW of Sabang, Indonesia",earthquake,,,,1,reviewed,us,us
1998-08-10T15:07:55.530Z,7.659,94.259,33,4.1,mb,,,,0.73,us,usp0008t2c,2014-11-07T01:05:48.259Z,"227 km NNW of Sabang, Indonesia",earthquake,,,,3,reviewed,us,us
1998-08-10T14:06:19.960Z,-4.426,131.335,33,4.1,mb,,,,0.75,us,usp0008t27,2014-11-07T01:05:48.247Z,"205 km NW of Tual, Indonesia",earthquake,,,,6,reviewed,us,us
1998-08-10T10:18:49.870Z,7.311,94.311,33,4.6,mb,,,,1.59,us,usp0008t23,2014-11-07T01:05:48.233Z,"192 km NW of Sabang, Indonesia",earthquake,,,,24,reviewed,us,us
1998-08-10T09:52:14.940Z,7.324,94.305,33,6,mwb,,,,1.07,us,usp0008t22,2022-04-29T17:37:20.775Z,"194 km NW of Sabang, Indonesia",earthquake,,,,,reviewed,us,us
1998-08-10T08:01:05.470Z,-5.112,144.107,97,3.6,mb,,,,0.92,us,usp0008t20,2014-11-07T01:05:48.192Z,"59 km NE of Wabag, Papua New Guinea",earthquake,,12.7,,2,reviewed,us,us
